stand;month;year;day;Time;date;quad;PIBA;PIGL;POTR;ALCR;AMAL;ARUV;PRPE;PRVI;ROAC;RUID;SABE;SHCA;SYAL;VAMY;VAVI;ACMI;ANMU;ANPA;ANRA;ARCA;ASLA;CARO;EPAN;ERGL;FRVI;GABO;GELI;HIUM;LAOC;LIBO;LIPH;MACA;ORSE;PYCH;SOSP;VIAD;CXSI;CXRI;ELGL;ELIN;ORAS;ORPU;SCPU;EQVA;LYCO;GEAM;ROWO;MELI;AGSC;ARLY;VIRE;AGSU;CAIN;CXDE;PIMA;TEMP;ARNU;EQAR;OBSN;FESA;LYAN;ABBA;BEPA;LEGR;LODI;VIED;ACRU;COCA;GORE;RUPU;DRCA;CACA;TRBO;COTR;DITR;COST;FZSB;UNKA;ORC1;ASCI;COAU;GEBI;CXHO;CXAE;CRTE;TRHY;TAOF;RILA;LOIN;RITR;VACA;MEPA;MINU;PEPA;PYAS;EQPR;LYOB;CABU;RIGL;MOUN;GYDR;POBA;SALIX;RIOX;UNKNA;HERBB;HERBD;EQSY;LAVE;VIAM;CXBY;DRPA;MEAL;ASCO;CXVA;CHCA;EPCI;SEIN;CIAR;SOUL;TRPR;MEOF;TRRE;SAAR;SOCA;SAPS;FRVE;GATR;OSCH;BRCI;AGTR;AQBR;LOCA;POYE;MINT;SASP;RUSP;SEER;THVE;ASPU;PESA;STLO;GERI;LALA;GEPU;ALTE;HAHY;SAPL;SAMY;ACSI;SAMA;ANPO;BEPU;OXMI;SACA;SAPE;ASBO;DRRO;GALA;METR;ORRO;PAPA;POPA;RUAC;SMTR;SPRO;TOGL;CXDI;CXGY;CXIN;CXLI;CXAQ;TRMA;EQFL;EQSC;MUGL;ERGR;ARLA;EPPA;CXYL;CXSO;CXRO;CXPR;CXLE;CXSP;MAMO;CXDS;RUCH;CXCO;HERB;UNKR;FRSP;ARSP;LASP;POT3;CXNL;CXTU;HOJU;TYLA;CXDW;RHMI;SADI;ERBR;PEFR;RIHU;EQPA;SAPY;CXAU;JUBA;SALU;CXCA;POPL;RUOC;CXNO;EAPN;SR
6;8;2010;1;01/08/2010;04/08/2010;0C;0;0;8;0;0;0;0;0;2;3;0.5;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.1;1;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0.1;0;0;1;0.1;1;0;3;0;4;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0.5;0;0;7;0.5;3;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0.5;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
6;8;2010;1;01/08/2010;04/08/2010;0E;0;0.01;4;0;0;0;0;0;4;0.5;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0.1;0.1;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;1;0;5;0;0.5;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.5;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
6;8;2010;1;01/08/2010;04/08/2010;0G;0;0;2;0;0;0;0;0;2;2;7;0;0;0;0;0;0;0;0;0;0;0;4;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.5;0;0;0;0.5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.1;0;0.1;0;0;0;0;0;0;0;5;0;0;0;0;0;0.1;0;0.5;0;0;0;1;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
6;8;2010;1;01/08/2010;04/08/2010;0I;0;0.01;12;0;1;0;0;0;2;1;1;0.1;0.5;0;0;0.01;0;0;0;0;0;0;2;0;0.01;0.5;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0.1;0;0;2;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0.5;0;0;0;0;0;0;2;0;0;0;0;0;0.1;0;0.1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
6;8;2010;1;01/08/2010;04/08/2010;2A;0;0;6;0;0.5;0;0;0;5;1;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;1;0;3;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0.01;0.5;1;0;0;1;0;0.5;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
6;8;2010;1;01/08/2010;04/08/2010;2C;0;0;15;0;0.5;0;0;0;3;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;2;0;0.1;0;1;0;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0.1;0;1;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
6;8;2010;1;01/08/2010;04/08/2010;2E;0;0;8;0;1;0;0;0;4;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0.1;0.1;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.01;0;0;0;0;1;0;3;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0.5;0;0;1;0;1;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0.5;0;0.5;0;0;0;0.5;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0.01;0;0;0.01;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
6;8;2010;1;01/08/2010;04/08/2010;2G;0;0;15;0;1;0;0;0;3;0.5;1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;3;0;2;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0.5;1;0.5;0;3;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
6;8;2010;1;01/08/2010;04/08/2010;2I;0;0.01;4;0;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0.5;0.1;0;0;0.01;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;3;0;1;0;3;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0.01;0;0;0;0;2;0;2;0.5;0;0;0;0.1;0;0;4;0;0;0;0;0;0.1;0;0.1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
6;8;2010;1;01/08/2010;04/08/2010;4A;0;0.005;8.5;0;0;0;0;0;2.5;0.25;0.5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;1;0;0;1;0;0.25;0;1.5;0;2.5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.5;0.25;0;2;0;0.5;0;0;0;0;0;0;0;1;0;0;0;0;0;0.25;0;0.05;0;0;0;0.25;0;0;0;0;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
6;8;2010;1;01/08/2010;04/08/2010;4C;0;0;5;0;0;0;0;0;1;0.5;3.5;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.05;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0.5;0;0;0;0;0;0.5;0;0;2;0.05;0.25;0;1.5;0;1.5;0;0;0;0;0;0;0;2.5;0;0;0;0;0;0;0;0;1.5;0;0;1.5;0.05;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0.05;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
6;8;2010;1;01/08/2010;04/08/2010;4E;0;0;7.5;0;0;0;0;0;2;0.25;1.5;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0.05;0.05;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0.25;0;1;0;2;0;0.25;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.005;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0.5;0;0.05;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
6;8;2010;1;01/08/2010;04/08/2010;4G;0.05;0.005;6;0;0.25;0;0;0;1;0.5;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0.05;0.25;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0.005;0;0;0.25;0;1;0;2;0;0.25;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.005;0;0;0;1.5;0;0.5;0;0;0;0;0;0;0;2.5;0;0;0;0;0;0.25;0;0.25;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
6;8;2010;1;01/08/2010;04/08/2010;4I;0;0.05;5.5;0;0;0;0;0;4;0.25;1.5;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0.005;0.05;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0;0;3;0;5;0;0.5;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0.05;0;0;0;0.5;0;1;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0.25;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
6;8;2010;1;01/08/2010;04/08/2010;6A;0;0;40;0;0;0;0;0;6;0.5;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;2;0;2;0;5;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0.1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
6;8;2010;1;01/08/2010;04/08/2010;6C;0.1;0;10;0;0;0;0;0;2;0.1;9;0;0;0;0;0;0;0;0;0;0;0;0.5;0;1;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.5;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0.01;0;0;0;0.1;0.1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
6;8;2010;1;01/08/2010;04/08/2010;6E;0;0;3;0;0;0;0;0;2;0.1;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0.5;0.5;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;3;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0.01;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0.1;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
6;8;2010;1;01/08/2010;04/08/2010;6G;0;0.1;3;0;0;0;0;0;4;0.1;5;2;0;0;0;0.01;0;0;0;0;0;0;2;0;0.01;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.5;0;4;0;0.1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0.01;0;0;0;0;0.1;0;0.5;0;0;0;0;0;0;0;7;0;0;0;0;0;0.5;0;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
6;8;2010;1;01/08/2010;04/08/2010;6I;0.1;0.1;3;0;0;0;0;0;3;0.5;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0.5;0.1;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0.01;0;0;0.1;0;0.1;0;3;0;0.1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0.01;0.01;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;4;0;0;0;0;0;0.5;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
6;8;2010;1;01/08/2010;04/08/2010;8A;0;0;11;0;0;0;0;0;3;0.5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0.1;0.1;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0.1;3;0;0.5;0;4;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0.1;0;1;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0.5;0;1;0;0;0;2;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
6;8;2010;1;01/08/2010;04/08/2010;8C;0;0;20;0;0;0;0;0;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0.1;0;0;1;0;4;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0.01;0.5;3;0;0;3;0.1;4;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
6;8;2010;1;01/08/2010;04/08/2010;8E;0;0;7;0;0;0;0;0;4;0.5;6;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;2;0;0.5;0;3;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0.01;0;0;0.5;1;0;1;0.1;0.5;0;0;0;0;0;0;0;2;0;0.5;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
6;8;2010;1;01/08/2010;04/08/2010;8G;0;0;12;0;0;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0.5;0.1;0;0;0;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.1;0;0;1;0;1;0;4;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0.1;0.01;0;0.5;0;0;2;0.5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
6;8;2010;1;01/08/2010;04/08/2010;8I;0;0;20;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.1;0.5;0;0;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;2;0;0;0;0;0;0.01;0;0.5;1;0;2;0;3;0;1;0;0;0;0;0;0;0;2;0;0;0;0.01;0;0;0;0;0;0;0;3;0.01;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
7;8;2010;1;01/08/2010;03/08/2010;0A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0.1;0;0;0;0;0.1;2;0.01;0;0.5;0;0;0.1;6;1;0;0.5;0;4;0;0;0;1;0;0;0;0.5;0.01;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
7;8;2010;1;01/08/2010;03/08/2010;0C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0.1;0;0.1;0;0;0.1;2;0.01;0;0.5;0.01;0;0.01;2;1;0;0.1;0;3;0;0;0;0.1;0;0;0;0.1;0.01;0.01;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
